"","genus","species","area","lat","long","row","col","shelf.lat","shelf.long","habitat","coast","tidal.range","tidal.range.2m","MS_bathy_5m","MS_biogeo05_dist_shore_5m","MS_biogeo06_bathy_slope_5m","MS_biogeo08_sss_mean_5m","MS_biogeo10_sss_max_5m","MS_biogeo12_sss_variance_5m","MS_biogeo13_sst_mean_5m","MS_biogeo15_sst_max_5m","MS_biogeo17_sst_variance_5m","MS_sss01_5m","MS_sss06_5m","MS_sst01_5m","MS_sst06_5m","BO_chlomean","BO_chlomin","BO_cloudmean","BO_nitrate","BO_phosphate","BO2_ironmean_ss","BO2_ppmean_ss","BO2_ppmin_ss","slope","slope.mean","shelf.width"
"65","Littoraria","bengalensis","Tuticorin",8.76990139,78.15865162,495,578,8.79166666666667,78.625,"mangrove","east","E_low","E_low",-2,1,0,34.49000168,35,0.233099997,27.62000084,30.19000053,1.42719996,33.29999924,35,25.90999985,28.17000008,2.187999964,1.363000035,0.783999979,1.006999969,0.288100004,0.001339909,0.025507797,0.00327073,0.108731703221639,0.0872992866003084,51365.6542949726
"66","Littoraria","undulata","Tiruchendur",8.50184955,78.12638506,498,578,8.54166666666667,78.4583333333333,"rocky","east","E_low","E_low",-3,2,0.01,34.5,34.99000168,0.262300014,28.14999962,30.30999947,1.444900036,33.29000092,34.97000122,26.29999924,28.79000092,2.969000101,1.800999999,0.683000028,1.011999965,0.282900006,0.001219983,0.027929729,0.003012585,0.255642745894363,0.129726719399893,36811.3872615392
"67","Echinolittorina","leucosticta","Tiruchendur",8.50184955,78.12638506,498,578,8.54166666666667,78.4583333333333,"rocky","east","E_low","E_low",-3,2,0.01,34.5,34.99000168,0.262300014,28.14999962,30.30999947,1.444900036,33.29000092,34.97000122,26.29999924,28.79000092,2.969000101,1.800999999,0.683000028,1.011999965,0.282900006,0.001219983,0.027929729,0.003012585,0.255642745894363,0.129726719399893,36811.3872615392
"68","Echinolittorina","leucosticta","Tiruchendur",8.49502626,78.12928847,499,578,8.45833333333334,78.375,"rocky","east","E_low","E_low",-7,4,0.01,34.5,35.02000046,0.273600012,28,30.05999947,1.165500045,33.29000092,34.95999908,26.37000084,28.35000038,3.407000065,1.31099999,0.685000002,1.014000058,0.281199992,0.001140643,0.027927039,0.002903675,0.281438505614254,0.149615783318614,27358.3071836802
"69","Littoraria","undulata","Tiruchendur",8.49502626,78.12928847,499,578,8.45833333333334,78.375,"rocky","east","E_low","E_low",-7,4,0.01,34.5,35.02000046,0.273600012,28,30.05999947,1.165500045,33.29000092,34.95999908,26.37000084,28.35000038,3.407000065,1.31099999,0.685000002,1.014000058,0.281199992,0.001140643,0.027927039,0.002903675,0.281438505614254,0.149615783318614,27358.3071836802
"70","Littoraria","undulata","Tiruchendur",8.4904712,78.125929,499,578,8.45833333333334,78.375,"rocky","east","E_low","E_low",-7,4,0.01,34.5,35.02000046,0.273600012,28,30.05999947,1.165500045,33.29000092,34.95999908,26.37000084,28.35000038,3.407000065,1.31099999,0.685000002,1.014000058,0.281199992,0.001140643,0.027927039,0.002903675,0.376906850576731,0.171585874039224,27655.0939566691
"71","Echinolittorina","leucosticta","Tiruchendur",8.4904712,78.125929,499,578,8.45833333333334,78.375,"rocky","east","E_low","E_low",-7,4,0.01,34.5,35.02000046,0.273600012,28,30.05999947,1.165500045,33.29000092,34.95999908,26.37000084,28.35000038,3.407000065,1.31099999,0.685000002,1.014000058,0.281199992,0.001140643,0.027927039,0.002903675,0.376906850576731,0.171585874039224,27655.0939566691
"72","Echinolittorina","malaccana","Tiruchendur",8.4904712,78.125929,499,578,8.45833333333334,78.375,"rocky","east","E_low","E_low",-7,4,0.01,34.5,35.02000046,0.273600012,28,30.05999947,1.165500045,33.29000092,34.95999908,26.37000084,28.35000038,3.407000065,1.31099999,0.685000002,1.014000058,0.281199992,0.001140643,0.027927039,0.002903675,0.376906850576731,0.171585874039224,27655.0939566691
"73","Littoraria","undulata","Anjugramam",8.1338917,77.5750833,503,571,7.375,77.5416666666667,"rocky","east","E_low","E_low",-5,2,0.02,34.5,35.16999817,0.333999991,26.5,27.94000053,0.849799991,33.22999954,34.93000031,26.12999916,25.87999916,3.305000067,0.721000016,0.595000029,1.019999981,0.271699995,0.000797688,0.034647815,0.002461599,0.451584651865823,0.919793898117356,84010.1610791763
"74","Littoraria","undulata","Kanyakumari",8.07780831,77.53441315,504,571,7.375,77.5416666666667,"rocky","west","W_low","W_low",-23,5,0.02,34.50999832,35.18999863,0.33860001,26.95000076,28.81999969,1.18599999,33.24000168,34.91999817,26.52000046,26.04000092,2.884000063,0.55400002,0.578999996,1.023000002,0.270300001,0.000767285,0.034501139,0.002369274,1.02053185916272,0.662140287636362,77730.754966233
"75","Echinolittorina","leucosticta","Kanyakumari",8.07780831,77.53441315,504,571,7.375,77.5416666666667,"rocky","west","W_low","W_low",-23,5,0.02,34.50999832,35.18999863,0.33860001,26.95000076,28.81999969,1.18599999,33.24000168,34.91999817,26.52000046,26.04000092,2.884000063,0.55400002,0.578999996,1.023000002,0.270300001,0.000767285,0.034501139,0.002369274,1.02053185916272,0.662140287636362,77730.754966233
"76","Echinolittorina","malaccana","Kanyakumari",8.07780831,77.53441315,504,571,7.375,77.5416666666667,"rocky","west","W_low","W_low",-23,5,0.02,34.50999832,35.18999863,0.33860001,26.95000076,28.81999969,1.18599999,33.24000168,34.91999817,26.52000046,26.04000092,2.884000063,0.55400002,0.578999996,1.023000002,0.270300001,0.000767285,0.034501139,0.002369274,1.02053185916272,0.662140287636362,77730.754966233
"77","Littoraria","undulata","Kanyakumari",8.07810553,77.53511933,504,571,7.375,77.5416666666667,"rocky","west","W_low","W_low",-23,5,0.02,34.50999832,35.18999863,0.33860001,26.95000076,28.81999969,1.18599999,33.24000168,34.91999817,26.52000046,26.04000092,2.884000063,0.55400002,0.578999996,1.023000002,0.270300001,0.000767285,0.034501139,0.002369274,1.24930460615114,0.577192286582012,77762.8620480468
"78","Littoraria","undulata","Kanyakumari",8.07846076,77.53572945,504,571,7.375,77.5416666666667,"rocky","west","W_low","W_low",-23,5,0.02,34.50999832,35.18999863,0.33860001,26.95000076,28.81999969,1.18599999,33.24000168,34.91999817,26.52000046,26.04000092,2.884000063,0.55400002,0.578999996,1.023000002,0.270300001,0.000767285,0.034501139,0.002369274,1.24930460615114,0.577192286582012,77801.5517310583
"79","Littoraria","undulata","Kanyakumari",8.07849353,77.53564688,504,571,7.375,77.5416666666667,"rocky","west","W_low","W_low",-23,5,0.02,34.50999832,35.18999863,0.33860001,26.95000076,28.81999969,1.18599999,33.24000168,34.91999817,26.52000046,26.04000092,2.884000063,0.55400002,0.578999996,1.023000002,0.270300001,0.000767285,0.034501139,0.002369274,1.24930460615114,0.577192286582012,77805.2530500014
"80","Littoraria","undulata","Muttom",8.12369529,77.31491047,503,568,7.375,77.2916666666667,"rocky","west","W_low","W_low",-15,4,0.029999999,34.49000168,35.20000076,0.340700001,27.25,28.96999931,1.456500053,33.22000122,34.93000031,27.73999977,26.69000053,3.967999935,0.435000002,0.579999983,1.019000053,0.270099998,0.000758448,0.035803549,0.002128624,1.22475318133357,0.912303317959312,82841.2560149978
"81","Echinolittorina","leucosticta","Muttom",8.12369529,77.31491047,503,568,7.375,77.2916666666667,"rocky","west","W_low","W_low",-15,4,0.029999999,34.49000168,35.20000076,0.340700001,27.25,28.96999931,1.456500053,33.22000122,34.93000031,27.73999977,26.69000053,3.967999935,0.435000002,0.579999983,1.019000053,0.270099998,0.000758448,0.035803549,0.002128624,1.22475318133357,0.912303317959312,82841.2560149978
"82","Littoraria","undulata","Muttom",8.12404524,77.31356928,503,568,7.375,77.2916666666667,"rocky","west","W_low","W_low",-15,4,0.029999999,34.49000168,35.20000076,0.340700001,27.25,28.96999931,1.456500053,33.22000122,34.93000031,27.73999977,26.69000053,3.967999935,0.435000002,0.579999983,1.019000053,0.270099998,0.000758448,0.035803549,0.002128624,1.22475318133357,0.912303317959312,82875.4957422667
"83","Littoraria","undulata","Muttom",8.12409762,77.31425802,503,568,7.375,77.2916666666667,"rocky","west","W_low","W_low",-15,4,0.029999999,34.49000168,35.20000076,0.340700001,27.25,28.96999931,1.456500053,33.22000122,34.93000031,27.73999977,26.69000053,3.967999935,0.435000002,0.579999983,1.019000053,0.270099998,0.000758448,0.035803549,0.002128624,1.22475318133357,0.912303317959312,82883.5358053478
"84","Littoraria","undulata","Muttom",8.12686097,77.31074953,503,568,7.375,77.2916666666667,"rocky","west","W_low","W_low",-15,4,0.029999999,34.49000168,35.20000076,0.340700001,27.25,28.96999931,1.456500053,33.22000122,34.93000031,27.73999977,26.69000053,3.967999935,0.435000002,0.579999983,1.019000053,0.270099998,0.000758448,0.035803549,0.002128624,1.51433447305298,1.04499922266428,83178.3207238465
"85","Littoraria","undulata","Muttom",8.12751777,77.30877944,503,568,7.375,77.2916666666667,"rocky","west","W_low","W_low",-15,4,0.029999999,34.49000168,35.20000076,0.340700001,27.25,28.96999931,1.456500053,33.22000122,34.93000031,27.73999977,26.69000053,3.967999935,0.435000002,0.579999983,1.019000053,0.270099998,0.000758448,0.035803549,0.002128624,1.21280940142702,1.09776334738971,83245.7258200862
"86","Littoraria","undulata","Vizhinjam",8.38130822,76.9828229,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.60298942797439,1.11364806963324,57771.1284479336
"87","Echinolittorina","leucosticta","Vizhinjam",8.38130822,76.9828229,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.60298942797439,1.11364806963324,57771.1284479336
"88","Littoraria","undulata","Vizhinjam",8.38197609,76.98169319,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.60298942797439,1.11364806963324,57647.6042033073
"89","Littoraria","undulata","Kovalam",8.3901342,76.9738577,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.50356448016872,0.899817181814479,56803.5207870851
"90","Littoraria","undulata","Kovalam",8.39781487,76.97289244,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.91424981231534,0.784183540912683,56728.1320153013
"91","Littoraria","undulata","Kovalam",8.39918884,76.97236866,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.91424981231534,0.784183540912683,56677.3715759725
"92","Echinolittorina","leucosticta","Kovalam",8.39918884,76.97236866,500,564,8.375,76.4583333333333,"rocky","west","W_low","W_low",-29,4,0.029999999,34.43000031,35.09000015,0.322299987,27.29999924,28.96999931,1.655500054,33.18999863,34.95000076,27.77000046,27.11000061,2.884000063,0.232999995,0.593999982,1.04400003,0.272000015,0.000791406,0.037250891,0.00191703,1.91424981231534,0.784183540912683,56677.3715759725
"93","Littoraria","undulata","Varkala",8.73063829,76.70729533,496,561,8.70833333333334,76.125,"rocky","west","W_low","W_low",-15,3,0.029999999,34.31000137,34.90999985,0.279799998,27.34000015,29.10000038,1.91079998,33.16999817,34.90999985,27.79999924,27.04999924,5.221000195,0.270000011,0.578000009,1.02699995,0.275000006,0.00089265,0.036657602,0.001885751,1.25984446230397,0.855645528594709,64124.0383630172
"94","Echinolittorina","leucosticta","Varkala",8.73063829,76.70729533,496,561,8.70833333333334,76.125,"rocky","west","W_low","W_low",-15,3,0.029999999,34.31000137,34.90999985,0.279799998,27.34000015,29.10000038,1.91079998,33.16999817,34.90999985,27.79999924,27.04999924,5.221000195,0.270000011,0.578000009,1.02699995,0.275000006,0.00089265,0.036657602,0.001885751,1.25984446230397,0.855645528594709,64124.0383630172
"95","Littoraria","undulata","Varkala",8.73787464,76.7003588,496,561,8.70833333333334,76.125,"rocky","west","W_low","W_low",-15,3,0.029999999,34.31000137,34.90999985,0.279799998,27.34000015,29.10000038,1.91079998,33.16999817,34.90999985,27.79999924,27.04999924,5.221000195,0.270000011,0.578000009,1.02699995,0.275000006,0.00089265,0.036657602,0.001885751,1.06443719104931,0.734668024390676,63396.9013271169
"96","Littoraria","bengalensis","Kochi/Puthuvypin",9.981729,76.239211,481,555,9.95833333333334,75.5416666666667,"mangrove","west","W_low","W_low",-5,4,0.01,34.20000076,34.88000107,0.157900006,27.77000046,29.82999992,1.525699973,33.45000076,34.88000107,27.90999985,27.46999931,6.164000034,3.779999971,0.57099998,0.927999973,0.290300012,0.001300243,0.025576591,0.002279126,0.189148052641838,0.120895547266632,76529.0627942406
"97","Littoraria","bengalensis","Ponnani",10.78368279,75.91748561,471,552,10.7916666666667,75.2916666666667,"mangrove","west","W_low","W_low",-2,1,0.01,34.59000015,35.33000183,0.223399997,27.01000023,29.06999969,1.523200035,33.75,35.31000137,26.80999947,27.03000069,6.040999889,1.830000043,0.546999991,0.920000017,0.304399997,0.001469293,0.02257389,0.002719732,0.267651755854428,0.195542177813292,68448.3904010165
"98","Littoraria","bengalensis","Ponnani",10.784107,75.918169,471,552,10.7916666666667,75.2916666666667,"mangrove","west","W_low","W_low",-2,1,0.01,34.59000015,35.33000183,0.223399997,27.01000023,29.06999969,1.523200035,33.75,35.31000137,26.80999947,27.03000069,6.040999889,1.830000043,0.546999991,0.920000017,0.304399997,0.001469293,0.02257389,0.002719732,0.194296752813795,0.218943511186024,68522.4864250205
"99","Littoraria","bengalensis","Kadalundi",11.13771116,75.84113108,467,551,11.125,75.0416666666667,"mangrove","west","W_low","W_low",-1,1,0,34.58000183,35.36999893,0.263500005,27.76000023,29.72999954,1.75940001,33.63999939,35.33000183,27.85000038,27.90999985,7.690000057,2.14199996,0.577000022,0.902999997,0.310000002,0.001573725,0.021214595,0.002759149,0.401017260848172,0.482282777235896,87343.8915387059
"100","Echinolittorina","vidua","Thalakolattur",11.33122031,75.73609988,465,549,11.2916666666667,74.875,"rocky","west","W_low","W_low",-9,5,0.01,34.52999878,35.34000015,0.280999988,27.92000008,30.09000015,1.905200005,33.52999878,35.29999924,28.10000038,28.23999977,5.631000042,3.427999973,0.550999999,0.862999976,0.312700003,0.001572519,0.021440761,0.002792721,0.592105743239891,0.200197582381995,94109.0555565332
"101","Echinolittorina","leucosticta","Thalakolattur",11.33122031,75.73609988,465,549,11.2916666666667,74.875,"rocky","west","W_low","W_low",-9,5,0.01,34.52999878,35.34000015,0.280999988,27.92000008,30.09000015,1.905200005,33.52999878,35.29999924,28.10000038,28.23999977,5.631000042,3.427999973,0.550999999,0.862999976,0.312700003,0.001572519,0.021440761,0.002792721,0.592105743239891,0.200197582381995,94109.0555565332
"102","Littoraria","undulata","Thalakolattur",11.33122031,75.73609988,465,549,11.2916666666667,74.875,"rocky","west","W_low","W_low",-9,5,0.01,34.52999878,35.34000015,0.280999988,27.92000008,30.09000015,1.905200005,33.52999878,35.29999924,28.10000038,28.23999977,5.631000042,3.427999973,0.550999999,0.862999976,0.312700003,0.001572519,0.021440761,0.002792721,0.592105743239891,0.200197582381995,94109.0555565332
"103","Littoraria","bengalensis","Kolavipalam",11.553457,75.595998,462,548,11.5416666666667,74.7083333333333,"mangrove","west","W_low","W_low",-3,2,0.01,34.45000076,35.29000092,0.316100001,27.79000092,29.77000046,2.054199934,33.34000015,35.25,27.94000053,28.27000046,5.714000225,1.784000039,0.51700002,0.882000029,0.317799985,0.001579621,0.021416765,0.002905564,0.402543844011306,0.347241733954335,96835.9967235277
"104","Littoraria","bengalensis","Mahe",11.70997102,75.53595026,460,547,11.7083333333333,74.625,"mangrove","west","W_low","W_low",-4,2,0.01,34.38999939,35.25,0.340900004,27.84000015,29.73999977,2.510499954,33.20999908,35.20000076,28.04000092,29,6.178999901,2.214999914,0.503000021,0.874000013,0.320899993,0.0016748,0.022327073,0.0032852,0.331825252878217,0.340430411808161,99310.1043250594
"105","Echinolittorina","leucosticta","Dharmadom_rocky",11.77120392,75.45354475,459,546,11.7916666666667,74.5416666666667,"rocky","west","W_low","W_low",-4,2,0.01,34.34999847,35.20999908,0.350499988,27.72999954,29.70000076,2.529599905,33.13000107,35.16999817,28.13999939,28.10000038,5.277999878,3.003999949,0.503000021,0.839999974,0.3222,0.001627551,0.021106267,0.003071775,0.612179530073177,0.45463834974306,99410.9570403833
"106","Littoraria","undulata","Dharmadom_rocky",11.77120392,75.45354475,459,546,11.7916666666667,74.5416666666667,"rocky","west","W_low","W_low",-4,2,0.01,34.34999847,35.20999908,0.350499988,27.72999954,29.70000076,2.529599905,33.13000107,35.16999817,28.13999939,28.10000038,5.277999878,3.003999949,0.503000021,0.839999974,0.3222,0.001627551,0.021106267,0.003071775,0.612179530073177,0.45463834974306,99410.9570403833
"107","Echinolittorina","vidua","Dharmadom_rocky",11.77120392,75.45354475,459,546,11.7916666666667,74.5416666666667,"rocky","west","W_low","W_low",-4,2,0.01,34.34999847,35.20999908,0.350499988,27.72999954,29.70000076,2.529599905,33.13000107,35.16999817,28.13999939,28.10000038,5.277999878,3.003999949,0.503000021,0.839999974,0.3222,0.001627551,0.021106267,0.003071775,0.612179530073177,0.45463834974306,99410.9570403833
"108","Littoraria","undulata","Thottadam beach",11.83850935,75.4032069,458,545,11.875,74.5416666666667,"rocky","west","W_low","W_low",-5,2,0.01,34.31000137,35.18000031,0.359899998,27.72999954,29.56999969,2.342000008,33.04999924,35.13999939,28.04000092,28.32999992,5.706999779,2.298000097,0.50999999,0.836000025,0.323599994,0.001634974,0.020069703,0.003006435,1.1112241942006,0.536508229996836,93959.9741036949
"109","Echinolittorina","vidua","Thottadam beach",11.83850935,75.4032069,458,545,11.875,74.5416666666667,"rocky","west","W_low","W_low",-5,2,0.01,34.31000137,35.18000031,0.359899998,27.72999954,29.56999969,2.342000008,33.04999924,35.13999939,28.04000092,28.32999992,5.706999779,2.298000097,0.50999999,0.836000025,0.323599994,0.001634974,0.020069703,0.003006435,1.1112241942006,0.536508229996836,93959.9741036949
"110","Echinolittorina","leucosticta","Thottadam beach",11.83850935,75.4032069,458,545,11.875,74.5416666666667,"rocky","west","W_low","W_low",-5,2,0.01,34.31000137,35.18000031,0.359899998,27.72999954,29.56999969,2.342000008,33.04999924,35.13999939,28.04000092,28.32999992,5.706999779,2.298000097,0.50999999,0.836000025,0.323599994,0.001634974,0.020069703,0.003006435,1.1112241942006,0.536508229996836,93959.9741036949
"111","Echinolittorina","malaccana","Thottadam beach",11.83850935,75.4032069,458,545,11.875,74.5416666666667,"rocky","west","W_low","W_low",-5,2,0.01,34.31000137,35.18000031,0.359899998,27.72999954,29.56999969,2.342000008,33.04999924,35.13999939,28.04000092,28.32999992,5.706999779,2.298000097,0.50999999,0.836000025,0.323599994,0.001634974,0.020069703,0.003006435,1.1112241942006,0.536508229996836,93959.9741036949
"112","Echinolittorina","leucosticta","Azhikode/Chala beach",11.911221,75.319508,458,544,11.875,74.5416666666667,"rocky","west","W_low","W_low",-11,6,0.01,34.29999924,35.15000153,0.357199997,27.75,29.55999947,1.833899975,33.02999878,35.11999893,27.95999908,28.09000015,6.172999859,2.486999989,0.523000002,0.836000025,0.323000014,0.001669017,0.020742713,0.003063492,0.79794176143773,0.441629369014144,84836.856044646
"113","Littoraria","undulata","Azhikode/Chala beach",11.911221,75.319508,458,544,11.875,74.5416666666667,"rocky","west","W_low","W_low",-11,6,0.01,34.29999924,35.15000153,0.357199997,27.75,29.55999947,1.833899975,33.02999878,35.11999893,27.95999908,28.09000015,6.172999859,2.486999989,0.523000002,0.836000025,0.323000014,0.001669017,0.020742713,0.003063492,0.79794176143773,0.441629369014144,84836.856044646
"114","Littoraria","bengalensis","Valapattanam",11.929932,75.346668,457,545,11.9583333333333,74.5416666666667,"mangrove","west","W_low","W_low",-1,1,0,34.27000046,35.15000153,0.379400015,27.18000031,29.5,3.755000114,32.97000122,35.11000061,28.54999924,26.68000031,6.56099987,2.762000084,0.513000011,0.833000004,0.324900001,0.001676385,0.020711502,0.003073008,0.442326732974252,0.570033894223835,87741.0277152939
"115","Littoraria","bengalensis","Madakkara",11.955978,75.314275,457,544,11.9583333333333,74.5416666666667,"mangrove","west","W_low","W_low",-4,2,0.01,34.25999832,35.13000107,0.375499994,27.35000038,29.34000015,1.645300031,32.95999908,35.09999847,27.37999916,26.92000008,6.56099987,2.762000084,0.513000011,0.833000004,0.324900001,0.001676385,0.020711502,0.003073008,0.177997675088464,0.283527258859109,84152.7360985167
"116","Echinolittorina","leucosticta","Ettikulam beach",12.01037851,75.21363867,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.89037221367962,0.721960962969232,82319.6238597352
"117","Littoraria","undulata","Ettikulam beach",12.01037851,75.21363867,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.89037221367962,0.721960962969232,82319.6238597352
"118","Echinolittorina","vidua","Ettikulam beach",12.01037851,75.21363867,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.89037221367962,0.721960962969232,82319.6238597352
"119","Echinolittorina","malaccana","Ettikulam beach",12.01170981,75.21728799,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.89037221367962,0.721960962969232,82710.4217313007
"120","Littoraria","undulata","Ettikulam beach",12.0120155,75.21868357,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.04930653740173,0.447924967821527,82860.8749628888
"121","Echinolittorina","leucosticta","Ettikulam beach",12.0120155,75.21868357,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.04930653740173,0.447924967821527,82860.8749628888
"122","Littoraria","undulata","Ettikulam beach",12.01539617,75.22165035,456,543,12.0416666666667,74.4583333333333,"rocky","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,2.04930653740173,0.447924967821527,83169.2549085322
"123","Littoraria","bengalensis","Dharmadom_mangrove",12.02690343,75.27198351,456,544,12.0416666666667,74.4583333333333,"mangrove","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,0.743662089824285,0.804798078506973,88612.4657626659
"124","Littoraria","pallescens","Palackode, Kannur",12.03063405,75.230132,456,543,12.0416666666667,74.4583333333333,"mangrove","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,1.0459975979605,0.588234601432253,84048.5380579125
"125","Littoraria","bengalensis","Palackode, Kannur",12.03063405,75.230132,456,543,12.0416666666667,74.4583333333333,"mangrove","west","W_low","W_low",-6,1,0.02,34.22999954,35.09000015,0.384200007,27.86000061,29.92000008,2.140500069,32.88999939,35.06000137,28.05999947,28.20000076,7.217000008,2.565000057,0.523000002,0.828999996,0.326299995,0.001647169,0.018830404,0.002916778,1.0459975979605,0.588234601432253,84048.5380579125
"126","Littoraria","undulata","Suratkal ",13.00070071,74.79056178,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99419.3619406988
"127","Echinolittorina","malaccana","Suratkal ",13.00070071,74.79056178,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99419.3619406988
"128","Littoraria","undulata","Suratkal ",13.00351493,74.78960222,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99301.1021800561
"129","Echinolittorina","leucosticta","Suratkal ",13.00351493,74.78960222,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99301.1021800561
"130","Echinolittorina","vidua","Suratkal ",13.00351493,74.78960222,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99301.1021800561
